When: 2025-11-08 12:39:55 Episode: 1 Map: 11
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-08 12:54:50	 31542	 4698	2833	112	 192.66	 -1	-1 	0
2025-11-08 12:54:51	 31577	 4521	2793	112	 183.87	 -3	-1 	0
2025-11-08 12:54:52	 31612	 4348	2777	112	 175.08	 -5	-1 	0
2025-11-08 12:54:53	 31647	 4142	2808	112	 168.05	 -8	1 	0
2025-11-08 12:55:03	 32018	 3539	3639	112	 243.28	 -3	-6 	0
2025-11-08 12:55:04	 32053	 3472	3505	0	 283.71	 -1	-1 	0
2025-11-08 12:55:05	 32088	 3494	3392	0	 283.71	 0	-4 	0
2025-11-08 12:55:06	 32123	 3501	3361	0	 2.81	 0	-1 	0
2025-11-08 12:55:07	 32158	 3715	3371	96	 2.81	 8	0 	0
2025-11-08 12:55:08	 32193	 3889	3379	112	 8.09	 1	0 	0
2025-11-08 12:55:09	 32228	 3913	3382	112	 23.91	 2	1 	0
2025-11-08 12:55:10	 32263	 4079	3487	112	 23.91	 5	5 	0
2025-11-08 12:55:11	 32298	 4174	3586	112	 36.21	 2	2 	0
2025-11-08 12:55:12	 32333	 4282	3667	112	 62.58	 0	0 	0
2025-11-08 12:55:13	 32368	 4331	3775	112	 69.61	 1	0 	0
2025-11-08 12:55:15	 32447	 4310	3902	112	 131.13	 -1	1 	0
2025-11-08 12:55:19	 32557	 4371	3884	112	 336.80	 6	-3 	0
2025-11-08 12:55:20	 32592	 4508	3832	112	 357.89	 0	0 	0
2025-11-08 12:55:21	 32627	 4527	3824	112	 356.13	 0	-1 	0
2025-11-08 12:55:22	 32665	 4544	3881	112	 64.69	 2	6 	0
2025-11-08 12:55:23	 32700	 4598	3911	112	 13.71	 4	0 	0
2025-11-08 12:55:24	 32735	 4740	3911	112	 308.67	 0	0 	0
2025-11-08 12:55:25	 32774	 4752	3894	112	 282.30	 0	-5 	0
2025-11-08 12:55:26	 32809	 4799	3672	112	 282.30	 0	-1 	0
2025-11-08 12:55:27	 32844	 4794	3645	112	 252.42	 -2	-5 	0
2025-11-08 12:55:28	 32879	 4730	3442	112	 252.42	 -2	-5 	0
2025-11-08 12:55:29	 32914	 4714	3394	112	 173.32	 -1	-1 	0
2025-11-08 12:55:31	 32997	 4647	3418	112	 175.08	 -2	0 	0
2025-11-08 12:55:33	 33059	 4634	3412	112	 255.94	 -1	-4 	0
2025-11-08 12:55:34	 33094	 4610	3313	112	 303.40	 -1	-1 	0
2025-11-08 12:55:35	 33129	 4671	3286	112	 342.07	 0	-2 	0
2025-11-08 12:55:36	 33164	 4672	3269	112	 342.07	 1	-2 	0
2025-11-08 12:55:37	 33199	 4785	3257	112	 291.09	 0	-1 	0
2025-11-08 12:55:38	 33234	 4802	3200	112	 277.03	 0	-7 	0
2025-11-08 12:55:39	 33269	 4806	3088	112	 236.60	 -2	-3 	0
2025-11-08 12:55:40	 33304	 4681	2893	112	 236.60	 -5	-7 	0
2025-11-08 12:55:41	 33339	 4635	2823	112	 171.56	 -1	-1 	0
2025-11-08 12:55:42	 33374	 4438	2850	112	 171.56	 -8	1 	0
2025-11-08 12:55:43	 33409	 4236	2879	112	 171.56	 -8	1 	0
2025-11-08 12:55:44	 33444	 4172	2887	112	 173.32	 -1	0 	0
2025-11-08 12:55:47	 33549	 4065	2887	112	 153.98	 -2	0 	0
2025-11-08 12:55:52	 33740	 3545	3646	112	 257.70	 -2	-8 	0
2025-11-08 12:55:53	 33775	 3496	3643	0	 257.70	 -2	-6 	0
2025-11-08 12:55:54	 33810	 3447	3643	0	 278.79	 -1	-3 	0
2025-11-08 12:55:55	 33845	 3472	3643	0	 282.30	 1	-8 	0
2025-11-08 12:55:56	 33880	 3504	3642	0	 262.97	 0	-1 	0
2025-11-08 12:55:57	 33915	 3490	3468	0	 262.97	 -1	-8 	0
2025-11-08 12:55:58	 33950	 3473	3332	0	 333.28	 -1	-1 	0
2025-11-08 12:55:59	 33985	 3576	3312	32	 350.86	 3	-1 	0
2025-11-08 12:56:00	 34020	 3776	3305	112	 354.38	 4	-1 	0
2025-11-08 12:56:01	 34055	 3826	3300	112	 85.78	 0	-1 	0
2025-11-08 12:56:08	 34271	 3946	3254	112	 338.91	 7	-3 	0
2025-11-08 12:56:09	 34306	 4135	3176	112	 312.54	 0	-1 	0
2025-11-08 12:56:10	 34341	 4212	3093	112	 312.54	 0	-1 	0
2025-11-08 12:56:16	 34573	 4241	3091	112	 15.47	 4	1 	0
2025-11-08 12:56:17	 34608	 4328	3115	112	 73.48	 0	0 	0
2025-11-08 12:56:20	 34701	 4327	3050	112	 259.45	 -1	-4 	0
2025-11-08 12:56:21	 34736	 4295	2944	112	 254.18	 -1	0 	0
2025-11-08 12:56:22	 34771	 4275	2901	112	 254.18	 -2	-6 	0
2025-11-08 12:56:23	 34806	 4235	2769	112	 234.84	 -1	-1 	0
2025-11-08 12:56:28	 34970	 4250	2766	112	 16.88	 4	1 	0
2025-11-08 12:56:29	 35005	 4491	2839	112	 16.88	 7	2 	0
2025-11-08 12:56:30	 35040	 4696	2901	112	 60.82	 1	0 	0
2025-11-08 12:56:36	 35258	 4709	2907	112	 132.89	 -2	1 	0
2025-11-08 12:56:37	 35293	 4572	3054	32	 132.89	 -3	2 	0
2025-11-08 12:56:38	 35328	 4466	3168	32	 132.89	 -6	5 	0
2025-11-08 12:56:39	 35363	 4341	3260	32	 132.89	 -4	3 	0
2025-11-08 12:56:40	 35398	 4293	3310	32	 132.89	 -4	3 	0
2025-11-08 12:56:41	 35433	 4247	3360	48	 132.89	 -1	0 	0
2025-11-08 12:56:46	 35627	 4164	3367	32	 184.22	 -5	-1 	0
2025-11-08 12:56:47	 35662	 3954	3354	104	 184.22	 -3	-1 	0
2025-11-08 12:56:48	 35697	 3891	3349	112	 175.43	 -1	-1 	0
2025-11-08 12:56:50	 35765	 3853	3357	112	 166.64	 -2	0 	0
2025-11-08 12:56:51	 35800	 3693	3395	98	 168.40	 -8	1 	0
2025-11-08 12:56:52	 35835	 3592	3401	46	 193.01	 -5	-2 	0
2025-11-08 12:56:53	 35870	 3442	3368	0	 193.01	 -6	-2 	0
2025-11-08 12:56:54	 35905	 3285	3331	80	 187.73	 -3	-1 	0
2025-11-08 12:56:55	 35940	 3260	3326	96	 68.20	 -1	-1 	0
2025-11-08 12:56:57	 35995	 3291	3390	80	 73.48	 0	1 	0
2025-11-08 12:56:58	 36030	 3315	3407	64	 73.48	 0	0 	0
2025-11-08 12:56:59	 36080	 3273	3408	112	 173.67	 -6	0 	0
2025-11-08 12:57:00	 36115	 3158	3416	112	 161.37	 -1	0 	0
2025-11-08 12:57:02	 36189	 3191	3428	112	 17.23	 2	0 	0
2025-11-08 12:57:03	 36224	 3240	3440	112	 357.89	 2	-1 	0
2025-11-08 12:57:04	 36259	 3332	3438	112	 357.89	 0	-1 	0
2025-11-08 12:57:07	 36346	 3347	3452	112	 66.45	 1	2 	0
2025-11-08 12:57:08	 36381	 3358	3474	112	 80.51	 0	0 	13
2025-11-08 12:57:10	 36453	 3360	3659	112	 89.30	 0	7 	13
2025-11-08 12:57:13	 36568	 2746	3074	40	 350.16	 1	0 	15
2025-11-08 12:57:15	 36622	 2761	3074	40	 227.11	 -2	-2 	15
2025-11-08 12:57:16	 36657	 2649	2954	40	 227.11	 -2	-2 	15
2025-11-08 12:57:17	 36715	 2679	2895	40	 309.73	 3	-4 	15
2025-11-08 12:57:21	 36849	 2713	2854	40	 283.36	 0	-1 	15
2025-11-08 12:57:24	 36941	 2717	2814	40	 274.57	 0	-1 	9
2025-11-08 12:57:31	 37181	 2723	2782	40	 281.60	 0	-4 	20
2025-11-08 12:57:32	 37216	 2729	2751	40	 344.88	 0	-1 	20
2025-11-08 12:57:33	 37270	 2895	2743	40	 357.19	 7	-1 	20
2025-11-08 12:57:34	 37305	 3117	2732	40	 344.88	 1	-1 	20
2025-11-08 12:57:41	 37553	 3023	2756	40	 165.59	 -1	0 	20
2025-11-08 12:57:43	 37612	 3000	2748	40	 213.05	 -4	-3 	20
2025-11-08 12:57:44	 37647	 2796	2616	-144	 253.48	 -6	-4 	0
2025-11-08 12:57:45	 37682	 2717	2457	-120	 260.51	 -2	-7 	0
2025-11-08 12:57:46	 37717	 2698	2398	-128	 286.88	 0	-3 	0
2025-11-08 12:57:47	 37752	 2740	2256	-144	 286.88	 0	0 	0
2025-11-08 12:57:49	 37837	 2748	2256	-144	 83.32	 0	0 	0
2025-11-08 12:57:55	 38041	 2617	2381	-144	 136.05	 -7	5 	0
2025-11-08 12:57:56	 38076	 2521	2423	-128	 208.12	 -6	-3 	0
2025-11-08 12:57:57	 38111	 2390	2396	-128	 164.18	 -7	1 	12
2025-11-08 12:57:58	 38146	 2320	2433	-144	 164.18	 0	0 	0
2025-11-08 12:58:01	 38245	 2296	2449	-144	 153.63	 0	0 	0
2025-11-08 12:58:03	 38320	 2306	2463	-144	 69.26	 1	0 	0
2025-11-08 12:58:04	 38355	 2342	2500	-144	 148.36	 0	0 	0
2025-11-08 12:58:08	 38470	 2296	2556	-144	 211.64	 -1	-2 	0
2025-11-08 12:58:21	 38957	 2296	2535	-144	 148.01	 -1	2 	0
2025-11-08 12:58:24	 39037	 2359	2560	-144	 184.92	 -4	-1 	0
2025-11-08 12:58:25	 39072	 2296	2551	-144	 184.92	 0	-1 	0
2025-11-08 12:58:27	 39143	 2296	2544	-144	 184.92	 0	-1 	0
2025-11-08 12:58:28	 39197	 2381	2542	-144	 179.65	 4	-1 	0
2025-11-08 12:58:29	 39232	 2300	2542	-144	 179.65	 -8	0 	0
2025-11-08 12:58:33	 39346	 2378	2542	-144	 179.65	 1	-1 	0
2025-11-08 12:58:36	 39468	 2396	2542	-144	 16.52	 1	0 	0
2025-11-08 12:58:37	 39503	 2528	2581	-144	 350.16	 1	0 	0
2025-11-08 12:58:38	 39538	 2636	2517	-144	 325.55	 5	-4 	0
2025-11-08 12:58:39	 39573	 2715	2464	-120	 344.88	 0	-1 	0
2025-11-08 12:58:43	 39704	 2631	2450	-144	 188.44	 -7	-1 	0
2025-11-08 12:58:44	 39739	 2523	2460	-128	 144.49	 -5	3 	0
2025-11-08 12:58:45	 39774	 2376	2561	-144	 195.47	 -1	0 	0
2025-11-08 12:58:46	 39809	 2320	2561	-144	 179.65	 -1	0 	0
2025-11-08 12:58:48	 39899	 2420	2560	-144	 202.50	 2	-1 	0
2025-11-08 12:58:49	 39934	 2444	2560	-144	 325.55	 0	-1 	0
2025-11-08 12:58:50	 39971	 2612	2473	-144	 332.58	 7	-4 	0
2025-11-08 12:58:51	 40006	 2783	2408	-144	 348.40	 6	-2 	0
2025-11-08 12:58:59	 40255	 2894	2384	-144	 348.40	 0	-1 	0
2025-11-08 12:59:00	 40290	 3007	2361	-128	 348.40	 7	-2 	0
2025-11-08 12:59:01	 40325	 3120	2346	-144	 11.25	 3	0 	0
2025-11-08 12:59:02	 40360	 3287	2377	-144	 337.85	 1	0 	0
2025-11-08 12:59:03	 40414	 3229	2292	-144	 235.90	 -4	-6 	0
2025-11-08 12:59:05	 40480	 3224	2320	-144	 82.97	 0	5 	0
2025-11-08 12:59:06	 40515	 3245	2447	-144	 60.12	 0	0 	0
2025-11-08 12:59:08	 40570	 3287	2432	-144	 349.80	 0	-1 	0
2025-11-08 12:59:09	 40615	 3287	2423	-144	 341.02	 0	-1 	0
2025-11-08 12:59:10	 40669	 3246	2310	-144	 249.61	 -3	-8 	0
2025-11-08 12:59:11	 40704	 3213	2288	-144	 195.12	 -1	0 	0
2025-11-08 12:59:13	 40754	 3089	2324	-128	 163.48	 -7	1 	0
2025-11-08 12:59:14	 40789	 2962	2362	-128	 166.99	 -2	0 	0
2025-11-08 12:59:15	 40824	 2872	2347	-144	 193.36	 -7	-2 	0
2025-11-08 12:59:16	 40859	 2604	2284	-144	 193.36	 -8	-2 	0
2025-11-08 12:59:17	 40894	 2515	2278	-128	 138.87	 -4	2 	0
2025-11-08 12:59:18	 40929	 2447	2334	-128	 138.87	 -1	0 	0
2025-11-08 12:59:20	 40988	 2384	2291	-128	 210.94	 -1	-3 	12
2025-11-08 12:59:22	 41079	 2409	2342	-128	 73.83	 1	6 	0
2025-11-08 12:59:23	 41114	 2462	2525	-144	 142.38	 0	1 	0
2025-11-08 12:59:24	 41149	 2415	2571	-144	 168.75	 -1	0 	0
2025-11-08 12:59:25	 41184	 2320	2573	-144	 181.05	 -1	-1 	0
2025-11-08 12:59:28	 41268	 2515	2577	-144	 181.05	 5	0 	0
2025-11-08 12:59:29	 41303	 2576	2578	-144	 270.70	 0	0 	0
2025-11-08 12:59:30	 41350	 2687	2555	-144	 348.05	 7	-2 	0
2025-11-08 12:59:31	 41385	 2884	2507	-144	 328.71	 4	-3 	0
2025-11-08 12:59:32	 41420	 3027	2424	-128	 277.73	 0	-1 	0
2025-11-08 12:59:33	 41455	 3005	2338	-128	 244.34	 -2	-4 	0
2025-11-08 12:59:34	 41490	 2993	2303	-128	 124.80	 -1	-1 	16
2025-11-08 12:59:38	 41619	 3055	2575	-144	 73.83	 0	9 	0
2025-11-08 12:59:39	 41654	 3096	2695	-144	 114.26	 0	0 	0
2025-11-08 12:59:40	 41694	 3059	2675	-144	 205.66	 -4	-2 	0
2025-11-08 12:59:41	 41729	 3020	2656	-144	 205.66	 -1	-1 	0
2025-11-08 12:59:42	 41784	 2753	2518	-120	 207.42	 -14	-8 	0
2025-11-08 12:59:43	 41819	 2384	2275	-128	 207.42	 0	-5 	0
2025-11-08 12:59:46	 41931	 2485	2292	-128	 19.69	 6	2 	12
2025-11-08 12:59:47	 41966	 2665	2356	-128	 19.69	 5	2 	0
2025-11-08 12:59:48	 42001	 2684	2363	-128	 19.69	 -3	-2 	11
2025-11-08 12:59:49	 42036	 2650	2348	-144	 10.90	 0	0 	0
2025-11-08 12:59:50	 42071	 2800	2376	-133	 10.90	 7	1 	0
2025-11-08 12:59:51	 42106	 3058	2426	-128	 348.05	 3	0 	0
2025-11-08 12:59:52	 42141	 3181	2408	-144	 348.05	 6	-2 	0
2025-11-08 12:59:54	 42208	 3284	2391	-144	 116.37	 -2	2 	0
2025-11-08 12:59:55	 42243	 3234	2447	-144	 149.77	 -1	0 	0
2025-11-08 12:59:57	 42302	 3243	2351	-144	 276.33	 0	-8 	0
2025-11-08 12:59:58	 42337	 3258	2288	-144	 276.33	 0	-1 	0
2025-11-08 12:59:59	 42372	 3266	2288	-144	 285.12	 0	0 	0
2025-11-08 13:00:03	 42502	 3268	2301	-144	 144.49	 -3	1 	0
2025-11-08 13:00:04	 42537	 3235	2325	-144	 77.70	 -1	0 	0
2025-11-08 13:00:06	 42603	 3287	2371	-144	 24.96	 0	1 	0
2025-11-08 13:00:07	 42655	 3284	2386	-144	 146.25	 -3	1 	0
2025-11-08 13:00:08	 42690	 3128	2447	-144	 146.25	 -6	0 	0
2025-11-08 13:00:09	 42725	 3064	2456	-128	 60.12	 -1	0 	0
2025-11-08 13:00:10	 42771	 3039	2500	-144	 91.76	 -1	0 	0
2025-11-08 13:00:11	 42806	 3055	2537	-144	 39.02	 0	3 	0
2025-11-08 13:00:12	 42841	 3055	2571	-144	 12.66	 0	0 	0
2025-11-08 13:00:14	 42884	 3055	2584	-144	 81.21	 0	2 	0
2025-11-08 13:00:15	 42944	 3071	2688	-144	 326.95	 3	-3 	0
2025-11-08 13:00:18	 43051	 3047	2663	-144	 161.72	 -7	2 	0
2025-11-08 13:00:19	 43086	 2902	2695	-144	 226.76	 -1	0 	0
2025-11-08 13:00:20	 43121	 2761	2553	-144	 226.76	 -5	-5 	0
2025-11-08 13:00:21	 43156	 2708	2491	-120	 239.06	 -1	-1 	0
2025-11-08 13:00:23	 43218	 2702	2469	-120	 258.40	 -1	-1 	0
2025-11-08 13:00:25	 43270	 2695	2435	-120	 258.40	 -2	-6 	0
2025-11-08 13:00:26	 43305	 2655	2256	-144	 258.40	 -1	-1 	0
2025-11-08 13:00:27	 43347	 2644	2256	-144	 351.56	 1	-1 	0
2025-11-08 13:00:28	 43382	 2861	2256	-144	 351.56	 8	-1 	0
2025-11-08 13:00:29	 43417	 3119	2256	-144	 351.56	 0	-1 	0
2025-11-08 13:00:31	 43488	 3131	2320	-144	 16.17	 0	0 	0
2025-11-08 13:00:32	 43523	 3245	2324	-144	 358.59	 7	-1 	0
When: 2025-11-08 13:01:23 Episode: 1 Map: 3
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-08 13:01:24	 45315	 2910	2381	-144	 348.40	 2	-1 	0
2025-11-08 13:01:25	 45350	 3040	2354	-128	 348.40	 7	-2 	0
2025-11-08 13:01:26	 45385	 3166	2316	-144	 25.31	 0	-1 	19
2025-11-08 13:01:28	 45442	 3287	2386	-144	 111.45	 -1	1 	0
2025-11-08 13:01:29	 45491	 3228	2443	-144	 187.03	 -5	-1 	0
2025-11-08 13:01:30	 45526	 3180	2437	-144	 271.41	 -1	-1 	0
2025-11-08 13:01:32	 45592	 3172	2290	-144	 167.70	 -4	0 	0
2025-11-08 13:01:33	 45627	 2934	2342	-128	 167.70	 -8	1 	16
2025-11-08 13:01:34	 45662	 2643	2405	-137	 167.70	 -9	1 	0
2025-11-08 13:01:35	 45697	 2437	2444	-128	 174.73	 -7	0 	12
2025-11-08 13:01:36	 45732	 2296	2461	-144	 183.52	 0	0 	0
2025-11-08 13:01:39	 45818	 2381	2466	-144	 139.57	 0	0 	0
2025-11-08 13:01:41	 45919	 2303	2553	-144	 325.90	 2	-3 	0
2025-11-08 13:01:42	 45954	 2502	2416	-128	 325.90	 6	-5 	12
2025-11-08 13:01:43	 45989	 2714	2335	-128	 2.81	 7	-1 	0
2025-11-08 13:01:44	 46024	 3002	2344	-128	 2.81	 7	0 	0
2025-11-08 13:01:45	 46059	 3195	2356	-144	 2.81	 6	0 	0
2025-11-08 13:01:46	 46094	 3287	2364	-144	 2.81	 0	0 	0
2025-11-08 13:01:53	 46314	 3274	2370	-144	 168.05	 -5	0 	0
2025-11-08 13:01:54	 46349	 3133	2400	-144	 152.23	 -1	0 	0
2025-11-08 13:01:55	 46384	 3116	2429	-144	 106.52	 -1	2 	0
2025-11-08 13:01:56	 46419	 3086	2479	-144	 106.52	 -1	0 	0
2025-11-08 13:01:57	 46476	 3028	2463	-128	 197.93	 -7	-2 	0
2025-11-08 13:01:58	 46511	 2765	2378	-128	 197.93	 -9	-3 	11
2025-11-08 13:01:59	 46546	 2546	2308	-144	 182.11	 -2	-1 	0
2025-11-08 13:02:00	 46581	 2491	2339	-128	 136.41	 -2	1 	0
2025-11-08 13:02:01	 46616	 2448	2379	-128	 136.41	 -2	1 	0
2025-11-08 13:02:02	 46651	 2415	2410	-128	 60.82	 -1	0 	0
2025-11-08 13:02:06	 46794	 2435	2420	-128	 25.66	 0	0 	0
2025-11-08 13:02:08	 46863	 2382	2388	-128	 30.94	 -1	-1 	0
2025-11-08 13:02:20	 47260	 2366	2400	-128	 111.45	 -2	3 	0
2025-11-08 13:02:21	 47295	 2313	2536	-144	 141.33	 -1	0 	0
2025-11-08 13:02:23	 47377	 2322	2539	-144	 155.39	 3	-2 	0
2025-11-08 13:02:24	 47412	 2432	2489	-144	 76.29	 0	-1 	0
2025-11-08 13:02:26	 47465	 2480	2475	-144	 344.88	 5	-2 	0
2025-11-08 13:02:27	 47500	 2645	2430	-144	 357.19	 0	-1 	0
2025-11-08 13:02:28	 47535	 2667	2435	-144	 32.34	 3	2 	0
2025-11-08 13:02:29	 47570	 2878	2569	-144	 32.34	 7	4 	0
2025-11-08 13:02:30	 47605	 3030	2665	-144	 32.34	 0	0 	0
2025-11-08 13:02:31	 47640	 3097	2695	-144	 32.34	 3	0 	0
2025-11-08 13:02:32	 47702	 3119	2656	-144	 104.41	 0	-6 	0
2025-11-08 13:02:34	 47762	 3106	2640	-144	 215.16	 -4	-1 	0
2025-11-08 13:02:35	 47797	 2966	2603	-144	 215.16	 -2	-1 	0
2025-11-08 13:02:36	 47832	 2902	2561	-144	 215.16	 -5	-3 	0
2025-11-08 13:02:37	 47867	 2804	2503	-144	 206.37	 -4	-2 	0
2025-11-08 13:02:38	 47902	 2747	2477	-120	 199.34	 -4	-2 	0
2025-11-08 13:02:39	 47937	 2699	2460	-120	 199.34	 -1	-1 	0
2025-11-08 13:02:51	 48345	 2812	2412	-144	 337.15	 7	-3 	0
2025-11-08 13:02:52	 48380	 2933	2364	-128	 344.18	 3	-2 	16
2025-11-08 13:02:53	 48415	 3123	2302	-144	 344.18	 2	-2 	0
2025-11-08 13:02:54	 48450	 3248	2288	-144	 344.18	 6	-1 	0
2025-11-08 13:02:55	 48505	 3287	2398	-144	 63.28	 0	5 	0
2025-11-08 13:02:57	 48567	 3186	2447	-144	 149.41	 -6	0 	0
2025-11-08 13:02:58	 48602	 3076	2447	-128	 182.81	 -1	0 	16
2025-11-08 13:02:59	 48637	 2974	2443	-128	 182.81	 -8	-1 	16
2025-11-08 13:03:00	 48672	 2687	2429	-144	 182.81	 -10	-1 	0
2025-11-08 13:03:01	 48707	 2463	2407	-128	 198.63	 -7	-2 	0
2025-11-08 13:03:02	 48742	 2320	2358	-144	 228.52	 0	-1 	0
2025-11-08 13:03:04	 48822	 2359	2320	-144	 346.29	 5	-1 	0
2025-11-08 13:03:05	 48857	 2600	2279	-144	 349.80	 4	-2 	0
2025-11-08 13:03:06	 48892	 2662	2274	-128	 23.20	 3	1 	0
2025-11-08 13:03:07	 48927	 2727	2304	-128	 30.23	 0	0 	0
2025-11-08 13:03:09	 48972	 2790	2340	-128	 30.23	 9	5 	0
2025-11-08 13:03:10	 49007	 3055	2532	-144	 30.23	 1	5 	0
2025-11-08 13:03:11	 49042	 3119	2695	-144	 30.23	 1	0 	0
2025-11-08 13:03:12	 49103	 2990	2620	-144	 30.23	 -7	-4 	0
2025-11-08 13:03:13	 49138	 2743	2476	-120	 30.23	 -8	-5 	0
2025-11-08 13:03:14	 49173	 2654	2445	-144	 267.98	 -2	1 	0
2025-11-08 13:03:15	 49208	 2689	2481	-120	 195.56	 2	0 	0
2025-11-08 13:03:16	 49243	 2711	2490	-120	 195.56	 0	0 	0
2025-11-08 13:03:18	 49288	 2717	2480	-120	 262.71	 0	1 	0
2025-11-08 13:03:20	 49365	 2725	2492	-120	 168.31	 2	-1 	0
2025-11-08 13:03:21	 49400	 2760	2485	-120	 259.37	 0	0 	0
2025-11-08 13:04:28	 51732	 2777	2490	-144	 181.93	 0	0 	0
2025-11-08 13:04:30	 51818	 2767	2490	-120	 181.93	 -4	-1 	0
2025-11-08 13:04:31	 51853	 2753	2489	-120	 181.93	 6	0 	0
2025-11-08 13:04:32	 51888	 2773	2490	-144	 181.93	 -7	-1 	0
2025-11-08 13:04:33	 51923	 2685	2491	-120	 120.41	 -2	2 	0
2025-11-08 13:04:34	 51958	 2626	2585	-144	 48.34	 -1	0 	0
2025-11-08 13:04:35	 52003	 2636	2600	-144	 29.00	 0	0 	0
2025-11-08 13:04:52	 52591	 2637	2620	-144	 256.46	 -1	1 	0
2025-11-08 13:04:53	 52626	 2636	2639	-144	 91.93	 0	0 	0
2025-11-08 13:04:54	 52661	 2629	2694	-144	 86.66	 -1	1 	0
2025-11-08 13:04:56	 52731	 2701	2547	-144	 295.49	 3	-8 	0
2025-11-08 13:04:57	 52766	 2826	2285	-144	 295.49	 3	-8 	0
2025-11-08 13:04:58	 52801	 2859	2256	-144	 14.59	 1	0 	0
2025-11-08 13:04:59	 52836	 3074	2311	-128	 14.59	 7	2 	16
2025-11-08 13:05:00	 52871	 3257	2365	-144	 14.59	 7	1 	0
2025-11-08 13:05:01	 52906	 3287	2399	-144	 309.55	 0	0 	0
2025-11-08 13:05:02	 52947	 3246	2288	-144	 249.79	 -1	-1 	0
2025-11-08 13:05:03	 52982	 3209	2288	-144	 249.79	 -1	0 	0


